,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,source,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
2793,FDC41,78.167,1837.608,0.116913245,15.6,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2794,DRL01,232.9958,934.7832,0.13511877,19.5,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2795,FDX48,154.6656,308.9312,0.063416566,17.75,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2796,DRC25,85.5882,171.7764,0.075943184,5.73,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2797,DRF48,188.1898,1496.7184,0.05190652,5.73,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2798,FDT34,106.7964,525.982,0.17506050399999998,9.3,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2799,NCB43,187.6898,3928.8858,0.09989342400000001,20.2,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2800,FDG44,55.7298,161.7894,0.178923163,6.130000000000001,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2801,FDD35,119.244,2636.5679999999998,0.0,12.15,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2802,FDC02,260.4278,3644.5892,0.068765205,21.35,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2803,FDU51,175.5028,6729.9064,0.096906831,20.2,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2804,NCC19,193.982,2316.984,0.096862255,6.57,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2805,FDJ60,166.9184,3302.368,0.062528426,19.35,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2806,NCI29,143.2154,2127.231,0.032621545,8.6,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2807,NCF43,142.247,2862.94,0.05190268,8.51,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2808,FDY08,141.5838,3231.1274,0.17024678199999999,9.394999999999998,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2809,FDD17,237.1906,237.6906,0.05461082900000002,7.5,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2810,FDK41,86.0224,1022.6688,0.127517605,14.3,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2811,DRN59,45.506,466.06,0.064271703,15.0,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2812,FDR60,75.7328,617.8624,0.13030659,14.3,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2813,DRO47,112.486,113.186,0.187841082,10.195,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2814,FDF26,154.9998,3075.9959999999996,0.046625941,6.825,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2815,FDQ12,231.40099999999998,2067.3089999999997,0.035410748,12.65,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2816,NCO29,164.0526,4769.1254,0.032250092,11.15,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2817,DRF03,42.4138,243.6828,0.045378573,19.1,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2818,FDU48,131.4284,263.6568,0.0926587,18.85,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2819,DRE03,45.5718,945.436,0.024222321,19.6,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2820,FDX55,217.3166,1306.2996,0.055518167,15.1,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2821,FDP38,51.6008,1821.6288,0.031946638,10.1,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2822,FDZ19,175.5712,1230.3984,0.093983518,6.425,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2823,NCU54,209.627,1887.543,0.098822387,8.88,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2824,FDY36,73.738,1318.2839999999999,0.009410528,12.3,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2825,FDL16,46.40600000000001,186.424,0.169139066,12.85,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2826,FDW31,197.9742,995.3710000000001,0.043122189000000005,11.35,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2827,DRK49,40.9138,1380.8692,0.035769657,14.150000000000002,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2828,FDC08,228.372,905.488,0.10361083,19.0,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2829,FDO56,115.5808,1874.8928,0.044974050999999994,10.195,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2830,NCV53,238.088,6231.888000000001,0.018920019,8.27,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2831,FDA35,124.1072,1837.608,0.054142088,14.85,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2832,FDL40,98.241,289.623,0.0,17.7,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2833,FDJ04,117.2124,2133.2232,0.12464553800000001,18.0,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2834,FDA31,172.108,2250.404,0.11045982800000001,7.1,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2835,FDX24,94.0462,1480.7392,0.013957308,8.355,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2836,FDQ59,84.6908,503.3448,0.056386541,9.8,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2837,FDF45,60.0904,1113.2176,0.012273747,18.2,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2838,FDH05,229.7984,6024.1584,0.090473389,14.349999999999998,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2839,NCZ54,161.9552,4711.2008,0.08335939099999999,14.65,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2840,FDW01,154.4682,152.4682,0.11216169699999999,14.5,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2841,FDX36,224.0404,5851.0504,0.128805815,9.695,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2842,NCO55,106.6938,2251.0698,0.090596378,12.8,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2843,FDL13,233.83,2796.36,0.056637129,13.85,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2844,FDV16,35.7558,611.2044,0.08305963400000001,7.75,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2845,FDN04,178.5344,3390.2536,0.014115626000000001,11.8,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2846,NCH06,247.146,492.69199999999995,0.076866235,12.3,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2847,FDA40,88.9856,1669.8264,0.099188598,16.0,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2848,NCS05,131.3942,927.4594,0.021010687000000004,11.5,train,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2849,FDM15,151.8366,6196.6006,0.057143515,11.8,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2850,FDK04,56.3588,744.3644,0.052607932,7.36,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2851,FDI58,91.212,466.06,0.070645636,7.64,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2852,FDB33,158.1262,4137.2812,0.014568036000000001,17.75,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2853,FDJ45,34.8216,207.7296,0.073524776,17.75,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2854,NCO05,100.5384,2463.46,0.046559447999999996,7.27,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2855,NCE31,33.2216,138.4864,0.309390255,7.67,train,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2856,FDQ49,157.66299999999995,1095.241,0.039247736,20.2,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2857,FDL34,143.1496,2258.3936,0.040945898,16.0,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2858,FDV07,111.1228,663.1368,0.031331581000000004,9.5,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2859,FDX19,233.8958,2103.2622,0.096929994,19.1,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2860,FDO48,219.8456,4863.0032,0.026840766000000002,15.0,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2861,FDK40,262.691,6048.793000000002,0.0,7.035,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2862,FDY19,117.2466,2239.0854,0.041429246,19.75,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2863,FDS16,145.276,5273.1359999999995,0.0,15.150000000000002,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2864,FDS02,196.4794,5852.382,0.0,10.195000000000002,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2865,FDM51,102.5674,1629.8784,0.025978802000000002,11.8,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2866,FDW02,126.2704,250.3408,0.066006824,4.805,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2867,FDS31,178.5318,180.4318,0.0,13.099999999999998,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2868,DRF03,40.3138,527.9794,0.045492697,19.1,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2869,FDT55,156.7946,2840.3028,0.043618827,13.6,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2870,FDW21,99.5358,1407.5012,0.005963881,5.34,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2871,FDP07,197.111,589.2330000000002,0.08982696,18.2,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2872,NCZ17,38.6506,796.9626,0.079431643,12.15,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2873,NCV41,109.8228,1657.842,0.017135155,14.35,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2874,FDP60,99.2016,1518.024,0.056005781,17.35,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2875,FDG58,156.8972,467.3916,0.145253944,10.695,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2876,FDI60,62.351000000000006,885.5139999999999,0.03838080000000002,7.22,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2877,FDI20,209.2586,3165.8790000000013,0.03856376,19.1,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2878,DRC13,124.67299999999999,1847.595,0.032625074,8.26,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2879,DRA24,163.2868,491.3604,0.069909188,19.35,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2880,FDW52,164.2526,1808.9786,0.037491314,14.0,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2881,FDN38,251.8408,4506.1344,0.09234651,6.615,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2882,DRI49,82.9276,1705.7796,0.183879453,14.15,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2883,FDW26,221.1772,3113.2808,0.107274301,11.8,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2884,FDA28,125.7362,3020.0688,0.047570401,16.099999999999998,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2885,FDZ52,112.6886,1779.0176,0.10064058699999999,19.2,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2886,FDU39,58.1562,1185.124,0.036111038,18.85,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2887,FDR25,265.1884,6359.7216,0.140090284,17.0,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2888,FDM44,102.899,2167.179,0.031225303,12.5,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2889,FDA50,98.141,1737.7379999999994,0.086752988,16.25,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2890,FDJ38,189.753,2846.295,0.040369315,8.6,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2891,DRM47,192.9846,6114.7072,0.043777415,9.3,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2892,NCO05,98.4384,1576.6144,0.046631835999999996,7.27,train,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2893,FDU21,34.9558,373.5138,0.076839735,11.8,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2894,FDF32,198.5426,1384.1982,0.0,16.35,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2895,FDM27,156.3946,473.3838,0.277459381,12.349999999999998,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2896,FDL33,194.4452,4697.8848,0.099478451,7.235,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2897,FDO60,43.7086,892.172,0.034369527999999996,20.0,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2898,NCJ30,169.37900000000005,2376.906,0.0,5.82,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2899,NCI42,208.3954,2709.1402,0.01035692,18.75,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2900,FDU37,77.896,1997.4,0.104488444,9.5,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2901,FDV08,43.5454,755.0172,0.028456456,7.35,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2902,NCA29,171.6106,2566.659,0.027271252000000003,10.5,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2903,FDD16,72.9696,596.5568,0.036346223999999996,20.5,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2904,FDB35,92.5804,2297.01,0.06498448700000001,12.3,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2905,FDS31,180.3318,2886.9088,0.044372392999999996,13.1,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2906,NCA53,47.2034,340.2238,0.009934335,11.395,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2907,NCD19,56.4614,828.921,0.013253936000000001,8.93,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2908,FDP07,195.111,3731.809,0.089884775,18.2,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2909,FDA44,55.993,905.488,0.053178425,19.7,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2910,FDI14,140.0496,1411.496,0.08966081599999999,14.1,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2911,NCE31,35.4216,173.108,0.185889129,7.67,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2912,FDJ14,78.896,399.48,0.0,10.3,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2913,FDY44,195.111,982.055,0.024503972000000002,14.15,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2914,FDZ26,239.6222,2390.222,0.143990173,11.6,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2915,FDG26,257.633,5382.993,0.042891097999999996,18.85,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2916,FDN34,169.2132,2536.698,0.046023105,15.6,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2917,DRG11,109.0596,1941.4728,0.08417981199999999,6.385,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2918,FDH20,97.141,1448.115,0.025050746000000002,16.1,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2919,FDX09,178.137,1058.622,0.065515067,9.0,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2920,FDS09,51.3008,759.012,0.080695806,8.894999999999998,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2921,NCJ43,174.0396,2093.2752,0.027222517,6.635,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2922,NCR05,199.6084,7142.7024,0.054366282,10.1,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2923,DRE49,151.1024,2428.8384,0.021232317999999997,20.75,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2924,FDZ59,166.15,3828.35,0.104183308,6.63,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2925,NCH43,217.4192,431.4384,0.070856383,8.42,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2926,FDP03,125.6388,1733.7432,0.061272194,5.15,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2927,DRC01,48.4692,1034.6532,0.019107027,5.920000000000001,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2928,FDX28,100.7042,3174.5344,0.0,6.325000000000001,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2929,FDI19,243.1512,4604.6728,0.052329172,15.1,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2930,FDW15,149.7734,2820.9946,0.055103174000000005,15.35,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2931,NCX18,194.91099999999997,196.41099999999997,0.015397128999999999,14.150000000000002,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2932,FDF20,196.5768,5715.2272,0.033271817999999995,12.85,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2933,FDN57,141.2154,3119.9388,0.053971566,18.25,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2934,NCM06,156.4656,2471.4496,0.075713578,7.475,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2935,NCV53,238.188,3835.008,0.01889024,8.27,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2936,FDO20,254.0382,1261.691,0.152364317,12.85,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2937,FDV44,191.3188,2285.0256,0.039811272,8.365,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2938,FDJ56,101.77,798.96,0.183774965,8.985,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2939,NCB18,87.0514,2125.2336,0.041283361,19.6,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2940,FDZ20,253.7356,508.6712,0.057422821,16.1,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2941,NCR50,151.634,1990.7420000000002,0.011820087,20.2,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2942,FDL24,170.9422,3103.9596,0.024891881,10.3,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2943,FDU38,191.4504,575.2512,0.138171603,10.8,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2944,DRB48,40.9822,157.1288,0.041599644,16.75,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2945,FDS27,194.71099999999998,196.41099999999997,0.021812599999999998,10.195000000000002,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2946,FDR43,38.419000000000004,805.618,0.161740582,18.2,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2947,FDI12,86.8856,2548.6824,0.10096683699999999,9.395,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2948,FDU08,99.7042,3868.9638,0.027183141,10.3,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2949,FDT56,58.0246,2143.2102,0.115032648,16.0,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2950,DRD15,233.1642,697.0926,0.09944232900000001,10.6,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2951,FDK26,185.22400000000002,2423.512,0.032308482,5.46,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
